Remorse;0.2238;Well then at least I'm  they'd bury me with bells on my ankles then.
Neutral;0.4172;It's probably the aspirin sweating the chill out.
Fear;0.4;I was absolutely in my element, how did I come over, Jannie?
Neutral;0.2108;Just feast your eyes on Chichester's winning municipal car park.
Sadness;0.6153;Men propping up the bar over lunch will bewail the loss of earlier freedoms when they were footloose and fancy free.
Joy;0.5914;The eating had ended, and the drinking was in full swing.
Joy;1;You're full of the joys of spring at the moment, so make the most of this harmonious period.
Optimism;0.4113;I expect the other sort have a ball like Bella.
Anticipation;0.3971;If attending a wedding or party of close friends, you should have the time of your life
Sadness;0.2105;Me friend over in Norway, she said she's she got over there and sat down and she thought, yes, she's got the Complete Works of Shakespeare, I'll have a whale of a time trying to read it, she picks up the book, it's all in Norwegian.
Joy;0.3871;Let Your Hair Down' boasts a Beatles riff and a Michael Hutchence vocal.
Neutral;0.6129;Right, Sergeant, you take your boy elsewhere and I'll see what jolly Jacko, the life and soul of the party, wants.
Joy;1;You want to have a good time and paint the town red this weekend.
Sadness;0.5049;The party is over.
Neutral;0.5775;Well I said I think he was pulling your leg.
Anticipation;0.6052;Pull the other one, Jo, it's got bells on it.
Disapproval;0.4118;Mm, well it's supposed, they're designed to do that aren't they, so at the end of it you're ready to throttle them, when you got the punch line it's on telly.
Neutral;0.4284;He probably was told to go home and take it easy, you know.
Optimism;0.8291;With education, the world is your oyster.
Joy;1;Dorothy Snook, of Bristol, will be on cloud nine after a stay at the Hereford Moat Hotel, which includes flying lessons, a balloon flight and a helicopter lesson.
Sadness;0.8168;She supposed she was feeling a bit down in the dumps, apprehensive too about celebrating Christmas Day at the Danbys.
Sadness;0.8769;He had never seen Karr looking so down in the mouth.
Disapproval;0.3858;There seems little wrong with that, for we have been living in a fools paradise for years and also depriving the Americans of value.
Joy;0.5809;He was grinning from ear to ear and pointing his finger up to the flies.
Neutral;1;The reason why the Cheshire cheesemakers saw fit to add a grinning cat to their product was because the expression to' grin like a Cheshire Cat' was already in use for another reason altogether.
Joy;1;Oh, he's on the telly, he must be happy as Larry.
Ambiguous;0.4377;Never really bothered too much about that, and I've always been very like erm ooh, la, ha, ha, you think that's funny, er happy go lucky I don't think, I think if I was neurotic
Sadness;0.6009;My heart sinks, the great indefiniteness of the world is spreading through the files like damp.
Joy;1;Our hockey girls jump for joy as Jane Sixsmith scores the goal that clinched a bronze medal.
Joy;0.7752;Chairman all I've heard so far is music to my ears er thank you. I'd like to er say one or two words before er moving the amendment and I, I'm very pleased to to hear that the two are to be incorporated as it were into this one.
Optimism;0.6;You will never look back.
Ambiguous;0.4107;What, so you'd be sick as a parrot if we went over the moon together?
Joy;1;He's as pleased as Punch about it.
Awe;0.3895;He stares at you in raptures.
Neutral;0.8103;Maxine Barrie, the Shirley Bassey lookalike who came out on top in the Granada TV Stars In Your Eyes programme, is appearing tonight at the Shotton Hall Banqueting Suite, Peterlee in a Valentine's Night Special.
Joy;1;She was in seventh heaven.
Joy;1;Good god ur Susan will be thrilled to bits if you went again.
Joy;1;But Princess Di was tickled pink yesterday by this new portrait.
Disapproval;0.5923;There's this piece of contemporary mythology that the forties are the best time of your life.
Joy;1;Anyway, she's on top of the world.
Joy;0.3684;I'm absolutely walking on air.
Anger;0.4022;Mark'll go bananas I expect.
Anger;0.5995;Your harebrained idea of going to the chap instead of me.
Disgust;0.4368;No but I'm not used to all the boys like being around and they're really manipulative, you know, and they really, they're really cunning and clever, you know? And I'm not all there, you know?
Neutral;0.5676;But a man could go nuts sitting around wondering about what might happen.
Surprise;0.3779;The lady with the upright hair who Gloria said had a screw loose, clattered into the bedroom holding out a steaming jug on a tray.
Disapproval;0.61;The scheme had an interior logic to it but in order to see it you had to be, let me see, stark raving mad, I suppose.
Sadness;0.2083;You must be stir crazy.
Submission;0.4169;Please don't make me eat my words.
Neutral;0.5963;Well despite that Freudian slip there, no they don't take problem owners.
Submission;0.4347;If you're not this particularly applies to the gents, swallow your pride and get somebody in to do it for you.
Disapproval;0.3805;Everything seems to be done by trial and error.
Joy;0.8237;He was so wide of the mark that it made her smile.
Ambiguous;0.6602;The Oistrakhs bow and scrape in evening dress, on Emi-tape.
Neutral;0.5809;I suppose it was not the done thing for a book of Rambles.
Contempt;0.4;But in this case the routine's got huggered up, if you'll excuse my French, because someone's short-circuited the standard procedure.
Anticipation;0.6155;Watch for the fireworks, or gatecrash the party in ten minutes.
Disapproval;0.4066;Christ, Arty, watch your language.
Sadness;0.2096;My attitude on the block was, they know what they're there for, if they overstep the mark they know what to expect.
Neutral;0.5785;The Marine paused, as if to allow time for any of the three to speak out of turn.
Disapproval;0.3856;We don't stand on ceremony in this house.
Neutral;0.4171;If one can speak of a vocal Achilles heel, then Miss Roocroft's is still her cloudy diction.
Neutral;0.4284;The news that oil prices had shot above forty dollars a barrel set alarm bells ringing in E C headquarters in Brussels.
Disapproval;0.6061;It was asking for trouble especially if you wore glasses like him.
Love;0.4351;He reached the level of the bridge, swung his back to the wall, covering the ladder they had just used as Forster made for the door.
Neutral;0.1917;He's bit and bridle, ball and chain, a rope to tether me like any other animal.
Disgust;0.3248;It's always been the bane of my life that you can eat your way through a tuckshop without gaining a pound while I only have to look at a picture of a cream cake to make the scales groan.
Disapproval;0.6395;Your link's on the blink.
Remorse;0.3594;He realised that he'd opened up a can of worms.
Anger;0.5972;Only I had to carry the can for it.
Fear;1;I was terrified of him, but I found myself in a horrible Catch 22 situation.
Fear;0.7789;There were ominous dark clouds gathering overhead now and a chill wind.
Fear;0.5789;There was a cloud on the horizon, however, which worried the Bradleys.
Disapproval;0.3895;Still, there shouldn't be any need to let matters come to a head, not if you agree to be sensible and rectify your mistakes.
Love;0.6041;Come hell or high water, he'd always managed to get his mother a present.
Contempt;0.4142;Everything will come out in the wash, and Flashman will deserve it all.
Remorse;0.4;He was terribly sorry for her, being how she was, but supposed they all had their cross to bear, like Jazz being coloured, and Gary having Stalin for a father.
Aggression;0.4028;BettySinclair adopted a' cross that bridge when we come to it' attitude, which means that she wants the back door left open for a sell-out.
Neutral;0.5785;Was this the crux of the matter?
Neutral;0.4;It isn't always easy for anyone to get to the bottom of every detail of a bill er which refers to earlier legislation.
Fear;0.4107;When the going gets tough, where will the hostess retreat to?
Fear;0.3878;Soon the cat's back and the seal would be high and dry.
Disapproval;0.4084;He's in dire straits -- can't you see that?
Anger;0.2143;After being left in the lurch like that, she'd probably have talked.
Submission;0.3654;So in fact he knew that he was known as the last resort
Surprise;0.4426;You heard it could be murder?
Neutral;0.6316;A necessary evil for patients like Christine Tweddle.
Neutral;0.8013;I feel that once parents begin to become too aware of norms, they worry, and therefore unless a child is grossly out of sync, if you like, with their peers, I wouldn't say it would matter, but yes, one would expect a three year old to be talking at one extreme.
Disapproval;0.5979;If we go to any local government official and talk to him about local government finance and how the council tax might work, he will say that it is nonsense and a case of trying to muddle through and paper over the cracks simply to make the package a little more presentable for electoral purposes.
Disapproval;0.3759;Always pass the buck.
Fear;0.4079;But I am in a pickle when I get one.
Joy;0.3949;There's one thing about junk food -- it gives you a quick fix of carbohydrates and sugar.
Optimism;0.3722;Newspaper staff put on a brave face.
Surprise;0.2238;Saved by the bell.
Neutral;0.5732;Take care not to scratch the surface on plastic baths.
Surprise;0.2299;This too may merely serve to let the situation spiral out of control.
Trust;0.4598;And never forget, it's an away match, and we're on a sticky wicket.
Anticipation;0.4068;We're not trying to stir up a hornet 's nest but we do want to let everyone know what we're trying to achieve.
Ambiguous;0.3892;Runcorn bid to stop the rot.
Neutral;0.4045;Maths is absolutely the fundamental stumbling block, isn't it, in a sense?
Anticipation;0.4099;But I think it's take the bull by the horns
Neutral;0.5876;They always take the easy way out.
Neutral;0.483;Just like the tar baby, eh?
Sadness;0.3377;The launch day saw a few teething problems.
Contempt;0.3858;Though their functions were only 200 yards apart, the thorny issue of who will attend the royal wedding has caused a huge gulf between them.
Contempt;0.4284;It is inappropriate simply to throw money at these problems in the hope that they will be consequently solved.
Contempt;0.2174;They were quick to spot the first ripples of concern which have surged into a tide over the past year.
Anticipation;0.6558;Hearthwares shall come, in case we need to fight our way out of some tight spot.
Love;0.2205;Brothers and sisters, the Maxwell scandal was only the tip of the iceberg.
Disapproval;0.6287;It would be' an unmitigated disaster' and a course the Government would never follow.
Anticipation;0.453;Voice over Oxford's uphill battle against relegation continues tomorrow at Barnsley.
Submission;0.22;There will be no justice and no liberation until the vicious circle is broken and the tyranny of the family is smashed.
Neutral;0.4284;The Boozebuster went off without a hitch.
Anticipation;0.3327;I'll batten down the hatches.
Remorse;0.2105;It was a calculated risk to take a man without forensic experience, but we were looking for a manager primarily.
Optimism;0.4248;In addition it was to be hoped that Max could come up with some fairly definite cause of death
Anticipation;0.3753;Because when you do run across the road, you get to the other side, and you're thinking, good gracious, that was a close shave, I'll have to sit down for a minute, I think I'll have a cup of coffee or something.
Disapproval;0.2073;Or do you wait till they tire of the taunting and go to release the victim when the coast is clear?
Neutral;0.4028;Parents have been selected to become erm, relatively insensitive to signs of distress in the offspring, because erm, as where they cry wolf all the time, and as a result, erm, parents don't take crying as seriously in children as they do in adults.
Disapproval;0.6401;Not everyone yearns to dice with death.
Fear;0.5994;You need the help I can give you because if you unknowingly make a false move or fail to react promptly because you're not sure what to do, your daughter will be dispensed with as being too risky a property.
Fear;0.7008;But now, in her present jittery, restless mood, it seemed fraught with danger.
Disapproval;0.3399;Government can hang on to its defence of corporal punishment only by a hair 's breadth.
Fear;0.4057;But here and there some found action on this very camp, and didn't live to tell the tale
Neutral;0.8071;For more information, and a free booklet called' Look Before You Leap',
Fear;0.4119;We're on the edge of what we call a no go area, if we try to sail any closer to the wind the boat will come upright, the sail will flap and we'll slow down and stop and so the best we can make either side of the no go area is known as a beat.
Optimism;0.3421;Still, I admit he seems to be able to keep out of harm 's way.
Aggression;0.5966;A sudden reckless urge to play with fire made her deliberately provoke him.
Ambiguous;0.3871;If you believe in a drogue, or sea-anchor, up-hook, scratch-in, and rig one, then ride it out and ride with it and tell me when you sight London Bridge.
Anger;0.2108;We know employees are being blackmailed with their jobs to risk life and limb so employers can make a fat profit at our expense.
Neutral;0.5981;Sharpe, his message in safe hands, was free to return and watch the French.
Fear;0.3982;So it's best just to be er on the safe side.
Trust;0.4022;The first type had power, and safety in numbers.
Anticipation;0.219;Russia and Ukraine sail close to the wind on Black Sea fleet.
Sadness;0.4014;It's her small child who is at stake.
Remorse;0.4211;Now if he'd just take cover and place some well-aimed bursts with his blaster.
Neutral;0.4284;Watch your step.
Neutral;0.357;Possibly his mother had fallen asleep at the wheel.
Neutral;0.8461;Forty winks.
Neutral;0.8228;Then the two cups of decaff before you hit the sack.
Neutral;0.7732;The Seychelles lie in the middle of the Indian Ocean, just a few degrees south of the equator.
Neutral;0.598;She returned to bed and went out like a light.
Ambiguous;0.5785;But tonight they were ready to drop, must sleep.
Neutral;0.4231;Your mother used to sleep like a log.
Contempt;0.3389;Ye gods, even when he is awake all he ever says is let's sleep on it.
Fear;0.4028;I did not sleep a wink last night for worrying about you and if you are alright.
Love;0.4097;Do you make love with your business partner and, to prove I still have my humour, is he your sleeping partner?
Anticipation;0.5854;The Oxford West and Abingdon seat is likely to be a neck-and-neck sprint to the finish between the Tories and the Liberal Democrats with Labour a more spirited also-ran.
Sadness;0.405;Back to square one again Shel.
Neutral;0.382;There now let's put this in the bag.
Neutral;0.3963;And if you ever have word for me that may bear fruit, come and ask entry to me wherever I am.
Surprise;0.3904;The Dalek Killer's led us up a blind alley.
Contempt;0.5994;The best-selling sexually explicit blockbuster phenomenon is to do with money, nothing to do with literature.
Neutral;0.4079;In similar fashion the bottom fell out of the illustrious 1817 sovereign market in the mid-1970s when investors realised that they were paying 50 per cent over the melt price for a coin minted in millions.
Anticipation;0.375;Plant says the act'll bring the house down.
Neutral;0.4086;He looked like the petrol-soaked wreck of a swan come to grief in a polluted river.
Optimism;0.569;From what I've heard he's come up in the world since he went to work for Christian Timms.
Neutral;0.5786;Two goals from Wayne Biggins kept Stoke on course for the Third Division title with a 3-0 home win over Darlington.
Trust;0.4215;It all but sunk Pompey and put United on the crest of the wave.
Neutral;0.6072;Cut your losses, Woolley.
Disapproval;0.3753;And talking of police, it's a dead cert that the very day a Neighbourhood Watch leaflet arrives, detailing all the recent burglaries.
Disapproval;0.6209;As theories go, that's a dead duck.
Sadness;0.4167;She's dead in the water, and out of range of our conventional rescue forces.
Neutral;0.2105;Draper says, the dice are loaded against the parents.
Sadness;0.2;It's all downhill from now on.
Disapproval;0.4216;Two graduates of Manchester University draw a blank at the job centre.
Disapproval;0.409;And fall flat on your face?'
Disapproval;0.6272;There is no connection between it and my son's fall from grace as I'm sure you will understand.
Optimism;0.6272;I don't, I think it was just a flash in the pan.
Joy;0.5591;And she passed with flying colours
Joy;0.8114;Oxford University's Matthew Syed has got off to a flying start in the Olympic Qualifying tournament in Italy, winning both his opening matches.
Disapproval;0.606;One was that, since she was on a fool 's errand anyway, she wasn't going to dress up for it.
Neutral;0.4613;But the French auction house has evidently decided to keep its foot in the door of this potentially lucrative market.
Anticipation;0.5833;This month, try to get a foothold on freedom.
Neutral;0.607;But I'll tell you who Evans has elected front runner.
Neutral;0.467;However, if you think your anger is going to get the better of you, then you'd better be realistic and responsible.
Disapproval;0.219;When master-manufacturers talked of the danger of communism which lurked behind any limitation of the absolute right of employers to hire and fire at will, they meant not social revolution but merely that the right of property and the right of domination were indistinguishable, and a bourgeois society must go to the dogs once interference with property rights was permitted.
Fear;0.2205;Oh go up in smoke
Optimism;0.4267;You've got it made if only you'd realise it.
Awe;0.3963;The animal was tethered in the byre, its hugely muscled body down on its knees like a sacred beast from Indian mythology.
Anticipation;0.4123;President-elect Clinton takes office in January after a landslide victory over Bush earlier this month.
Joy;0.6009;The young members section has come on in leaps and bounds in the last few years.
Optimism;1;She'd live to fight another day.
Optimism;0.3753;It sounds like the Fire Service has come a long way from the early years.
Sadness;0.3677;The insurance business cycle is also at a low ebb.
Neutral;0.4282;I'm not fighting anybody just because they've decided to make a comeback.
Neutral;0.7877;At this point, technique becomes personal preference, you can either make the cut in the stock first and then prepare the bud for insertion.
Optimism;0.3753;She was determined to make a go of this new house
Anticipation;0.5969;To put that off, she needed to make headway that would be noticed in the real world.
Anticipation;0.3993;With six shoes under 37, Diadora is likely to make inroads into the budget end of the market.
Love;0.3967;They're a safe investment, but in love you can make a killing overnight.
Optimism;0.2129;This was make or break.
Anticipation;0.5781;That, she thought, will be the moment of truth.
Submission;0.3704;Twenty years of police service had convinced him that Murphy 's law applied especially to police operations
Submission;0.3939;We're not you know we're not getting anywhere.
Awe;0.4311;Nothing succeeds like success and it applies perfectly to the Sainsbury family
Neutral;0.39;For a moment, she was looking directly out of the picture.
Anticipation;0.5913;It is only through my imaginative shuffling of the aces that we are able to stay ahead of the pack.
Neutral;0.3715;Well pack it in both of you.
Neutral;0.2105;Do I pass muster?
Neutral;0.5914;Californians are outsiders over half have travelled thousands of miles for a place in the sun.
Disgust;0.3991;But tomorrow never happens and, worse, the wife does the one thing absolutely guaranteed to put the kibosh on the whole matter.
Disgust;0.3631;Inflation seemed like a pyrrhic victory, almost a tease.
Joy;0.4394;A proper rags to riches saga.
Neutral;0.4211;I opened my eyes to the sun riding high over Fair Hill.
Optimism;0.3753;I'm sure your spirits will rise to the occasion.
Awe;0.4022;Not only does it meet his own policy expectations but it does so in language supplied by Mr Greenspan in congressional testimony which would allow Mr Greenspan to run rings around his Administration critics.
Anticipation;0.446;She grabbed Steve's sleeve, their eyes in unison watched the ball sail through the air and high over the net.
Sadness;0.2083;Fraser Digby was trying to save the day when he gave away a penalty
Trust;0.5769;We sink or swim together.
Neutral;0.5671;You know, sky 's the limit with this.
Neutral;0.7116;The video for the smash hit Walking On Broken Glass.
Neutral;0.5671;As the season draws to a thrilling climax, with Swansea and Llanelli both bearing down on a possible league and cup double, Pontypridd and Newport get their chance to throw a spanner in the works at the Bank Holiday back-to-back Schweppes Cup semi-finals at the Cardiff Arms Park.
Anticipation;0.6159;I don't think they will throw in the towel as they did against Pontypool last year.
Contempt;0.5747;He was like that, always had to be top dog.
Love;0.453;The newly-married couple on the up and up.
Optimism;0.6;Little big man shows his stature Ian Ridley watches the champion weather the storm with mixture of shots to mount a spirited defence
Optimism;0.6146;Win-win describes one of three possible outcomes from a transaction between people.
Neutral;0.6129;"In the spring of 1956 both London and Washington decided that all they could do for the moment was to allow the Aswan offer to "" wither on the vine ""."
Joy;0.2062;He used a wooden spoon to stir the mixture, whistling softly.
Anger;0.2312;I hope she doesn't throw the empty glass out into the void to follow its contents
Surprise;0.6214;Then I got a phone call out of the blue from Mandy the next morning.
Surprise;0.8113;Good God, he thought, I should like to do something that would really make her jump out of her skin for once.
Neutral;0.3845;But they were some well on, lo and behold, could open the door two or three minutes late.
Surprise;0.4582;Indeed, there is a tint of punk rock as in a couple of places and this will raise eyebrows vocalist Billy Nicholson sounds like the dreaded John Lydon.
Anger;0.4326;John was standing rooted to the spot, his expression stony.
Surprise;0.3702;If you're still not convinced, seeing is believing.
Anticipation;0.2272;Manville stopped dead in his tracks, whirling to confront the guard.
Love;1;What he actually wanted to say was, I'm struck dumb with love.
Surprise;0.8147;I can't believe it, wonders will never cease.
Disapproval;0.2205;And as for you, Fiona, words fail me.
Disapproval;0.4169;If a person were to announce to a policeman that he was about to go to the house of his sworn enemy and beat the living daylights out of him, it would not make sense if the law were that the policeman had to follow the suspect to the locus in quo and only then arrest him.
Neutral;0.4129;Elves and Men had come to blows in the past and might do so again.
Trust;0.2;The woman has had to fight tooth and nail, probably, and work much harder, to get at an equal level with the man, so I would suspect that I'm getting value for and quality there by going for the woman.
Anticipation;0.4582;Without it there could be a free for all and if abolition goes through the employers may well find themselves having to resort to some form of cooperative or wages club in its place.
Anger;0.5709;Officers at Darlington Borough Council say the gloves are off in the battle for compensation over the town's 12m Dolphin Centre sports complex.
Neutral;0.6041;Combination techniques between two adversaries are pretty much tit for tat.
Anger;0.6214;Southwold are up in arms with it.
Sadness;0.821;Poor man was through the wars, wasn't he?
Neutral;0.402;You've been in the wars rather, haven't you?
Neutral;0.3892;It is, and no doubt will remain, a moot point whether, in these events, the old parliaments were abolished and replaced by novel creations, or whether a pre-existing parliament was merely renamed.
Anticipation;0.3858;I always seem to, I think we, we were always at Stanford Hall that we must, it was a must that we have a good programme because if somebody comes and there's nothing doing, they think well.
Neutral;0.4032;The European parliament is at odds with the Commission and member states over the draft directive covering working conditions for employees sent to another EC country under contract to provide a specific service.
Aggression;0.4337;They are not after an olive branch.
Submission;0.3848;She wanted to go home, but it was out of the question.
Anger;1;Over my dead body,' Mitch stormed.
Aggression;0.356;Are you trying to pick a fight?
Disapproval;0.4098;After all, we're trying to pick holes in it.
Optimism;0.6138;He has not given up the running battle between them over the question of form, which started out with his victory on accommodation.
Joy;0.217;I have constructed a kitchen out of flatpacks with only one minor nervous breakdown and one remarkable shouting match involving my wife, her mother, myself and how a length of pine beading ought to be attached to several wall cupboards.
Ambiguous;0.2947;We could easily quite often sit on the fence and say the sun may come out or it may stay cloudy all day.
Submission;0.2174;But I don't want to split hairs.
Ambiguous;0.3527;It's water under the bridge now.
Disapproval;0.4197;A smalltime crook who got caught in the crossfire when I was working on a story a couple of years ago.
Anticipation;0.375;Their mission was less ambitious than the day before, just to clear the air over the battlefield.
Disapproval;0.2979;Last night, you were dead set against the idea.
Disapproval;0.4019;Are you playing devil 's advocate, by any chance?
Neutral;0.6131;I'll give you where's the kid... she's your daughter, Roy Ryan, and you fought hammer and tongs to marry her mother.
Contempt;0.3636;Even now her husband's dead, he's not willing to let bygones be bygones.
Neutral;0.5671;Though he never forgave me, or my mother for having helped me, both into his world and out of it, he was sufficiently my father to let sleeping dogs lie.
Anger;0.3415;For almost 18 months Margaret Thatcher and Nigel Lawson have been at loggerheads over sterling.
Disapproval;0.3986;If he had known what fate lay in store for his beloved Boks perhaps State President F.W. de Klerk would have decided against holding a midweek reception for the three teams about to lock horns for the supremacy of the Southern Hemisphere.
Contempt;0.7953;Between him and the famous pathologist now arriving, there was no love lost.
Disapproval;0.8193;It is an absolute red herring and they are just trying to make a mountain out of a molehill.
Neutral;0.5048;His production of Mrs Warren's Profession for the National Theatre in 1971 steered cunningly clear of melodrama
Neutral;0.2337;So the order's on so I've got to try and argue the toss with her.
Aggression;0.5017;We tricked them into holding fire until we were about a mile out, then all hell broke loose.
Aggression;0.395;Once again the battle lines are drawn.
Trust;0.5908;His officer had recommended him, noticing he was not like everyone else, that he never buckled, and, in life's battle of wills, could stare down any enemy, overcome any weakness.
Disapproval;0.3991;The real bone of contention as if you didn't know is money.
Contempt;0.4866;So Barry Brittlebank has a bone to pick with my grammar.
Disgust;0.2205;Last night's developments came just 24 hours after today revealed how Diana had agreed a secret pact with Charles to bury the hatchet for the sake of appearances.
Submission;0.2;Resisting the temptation to call his bluff by pretending someone was with her, she asked how he had got on in Glasgow.
Anger;0.8186;Everyone ought to be up in arms about it.
Anger;0.3998;Why don't you guys get off my back?
Anger;1;Donald and Jean had disappeared and Mary was in a black mood, striding along and making old Donald gasp.
Optimism;0.821;No longer are my positive and negative leads just hanging free about to blow a fuse or allow my personal electricity to seep away.
Anger;1;I'm so cheesed off with you lot can't we do anything about it?
Anger;0.6172;Who's offside, who's offside for crying out loud?
Neutral;0.3762;But er you know used to cut it out of er big chunks.
Contempt;0.3924;Little kids eat you alive, they want so much physically and emotionally.
Submission;0.2433;All right, all right, no need to get your knickers in a twist.
Anger;0.343;But vegetarianism is purely a matter of choice and there's no people that harp on about you shouldn't eat meat, get on my nerves.
Neutral;0.7957;Give it a rest, Jack.
Anticipation;0.4192;However, one party source said: The gloves are off.
Surprise;0.2108;Mrs Mangle would be mortified, Harold horrified... and Scott would go spare.
Anticipation;0.4167;Once that happens, according to the Meat and Livestock Commission, the floodgates will open and prices will go through the roof.
Disgust;0.5854;Most have been exterminated, and good riddance to them.
Surprise;0.2105;Joe thought it was wiser to help her get up and fight her hard luck than to harp on it.
Anger;0.6105;And people can also get pretty hot under the collar on Central Weekend.
Disapproval;0.3574;Conversely, you'll kick yourself if you waste your energy on a petty distraction just because it's a point of pride.
Neutral;0.412;I was going to make a song and dance when we got the 100th subscriber, but 98's near enough.
Contempt;0.39;Usually she flashed back with a Mind Your Own Business, if anyone asked her a question.
Anger;0.4209;He appears to have a quick temper and uses his hands continually when he speaks.
Anger;0.6133;It made her want to rant and rave and kick out at something - preferably him.
Anger;0.6275;She was ready to scream blue murder when the flap landed on her tender slit.
Anger;0.5591;Matilda was also beginning to see red.
Anger;0.6041;He held his temper on a pretty short fuse, and it was as liable to explode in the face of a headmaster as in that of a dustman.
Joy;0.4259;Their steamed up windows excited George.
Disapproval;0.5623;Surely a barber didn't hold his client in this way, was he perhaps going too far.
Contempt;0.4001;Pills take the biscuit.
Disapproval;0.219;That hadn't been the last straw, far from it.
Optimism;0.4211;Well, well, well, another humanoid to try my patience.
Anticipation;0.5944;From July onwards the town of Whaddon had waited with bated breath.
Disgust;0.2265;Like a cat on hot bricks, ain't she?
Love;0.4409;Yeah, it's not good to hold your breath for too long, mind.
Neutral;0.6019;Consequently, some doctors believe that ignorance is bliss.
Anticipation;0.3779;He longed for action, yearned to be trusted with high responsibilities, to undertake prodigious feats requiring a cool head, a stout heart and nerves of steel.
Disgust;0.3909;He woke with pins and needles in his foot and Lee poking him.
Fear;0.8256;I'm scared stiff I'm going to lose touch with my children.
Neutral;0.4;Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.
Neutral;1;Early in the 1970s, the BBC Horizon film' Joey', based on the book' Tongue Tied', a true life autobiography by Joey Deacon about his life in a mental hospital.
Fear;0.2257;He also gives us a measured degree of self doubt mixed with evasiveness and a realistic progression from a young, ambitious eager beaver on the music hall circuit to a very old man languishing with his memories in Switzerland.
Anticipation;0.5905;I was on the edge of my seat for most of the time but nobody could deny we deserved this result.
Joy;0.8107;The fans at fever pitch.
Neutral;0.2238;All this when her only motivation was to go the extra mile under all circumstances.
Ambiguous;0.2119;Hold your horses, Mrs Parvis.
Anticipation;0.406;He was raring to go.
Sadness;0.2086;Wimbledon had been expected to bear the brunt of the FA's displeasure because of their past record.
Anger;0.3857;You are beside yourself.
Contempt;0.6172;And you still have a chip on your shoulder.
Disapproval;0.4202;Male speaker It's a bit close to home.
Aggression;0.3862;If the unholy alliance in favour of the National Curriculum is likely to come apart at the seams over the issue of resource, so also, given the very different aspirations of those who support its introduction, there is likely to be a parting of the ways over principles.
Sadness;0.6021;When Lucy suggested a quick drink, Jay was cut to the quick and described herself, with sparse and ironic regret, as working late.
Love;0.2205;So what's changed?' Deep down he knew.
Anticipation;0.4215;Alyssia watched from the sidelines, feeling like a fish out of water, watching Piers from under her lashes.
Anger;0.2123;Maybe this was in a fit of pique when the relationship was down rather than up.
Neutral;0.5565;'OK, A apple,' said Rufus, conscious of his Freudian slip.
Anticipation;0.3856;Might get it out of your system.
Anger;0.4042;I don't think you should let yourself get worked up like that.
Optimism;0.6946;But he was a tough boy and he determined not to go to pieces.
Optimism;0.5938;I can fight for whatever I want and I'm hard as nails.
Love;0.7893;Sam was obviously head over heels in love with is new bride, and Martha was clearly content.
Ambiguous;0.5785;How did Andres Valenzuela get sucked in, and what prompted his change of heart?
Ambiguous;0.4315;Paul didn't keep a stiff upper lip because that was the way that he thought that Christians should behave.
Optimism;1;Look on the bright side, you're braver than I was.
Love;0.4118;When the band strikes up, when you start up that village and folk cheer, there is a big lump in your throat, and that is when you are paid back.
Ambiguous;0.5987;Vic reads this article with mixed feelings.
Neutral;0.6614;No hard feelings, I can understand your concern.
Submission;0.2105;Has Richard put your nose out of joint?
Joy;0.5591;He's as pleased as Punch about it.
Disapproval;0.219;The only person that didn't was Fish, who had to save face and went on claiming it was true.
Love;0.375;I'll always have a soft spot for Wigan, my memories of 1984-85 are priceless.
Ambiguous;0.4013;Body language can speak volumes on these occasions.
Anticipation;0.467;Others have behavioural problems and need to let off steam in a safe and controlled setting.
Anger;0.3959;In a stew?
Disapproval;0.3266;So swallow your pride and don't make an enemy of your own child.
Love;0.8867;Otley put his arm round my shoulders as we made our way to Claro and began to whisper sweet nothings.
Anticipation;0.6247;She was not going to dig up ancient grievances or remind Gloria of days gone by, when she used to come into the Watermen with half a dozen different gentlemen-friends in tow or, which was even worse, unaccompanied and on the look-out for a lonely man who might take a fancy to her.
Submission;0.2096;He'll be on tenterhooks the whole time, and muttering to the parents things.
Neutral;0.4113;But if you were' with it' you watched the Saturday pop show Thank Your Lucky Stars which was hosted by Brian Matthew.
Love;1;And they both think the world of Heather.
Remorse;0.2;Prince Michael of Kent has launched a thinly veiled attack on freeloading members of the royal family.
Fear;0.3705;The idea makes me feel weak at the knees.
Surprise;0.375;Mike was wearing a jester's outfit with bells on, one leg red and the other leg yellow.
Neutral;0.4095;Chill out with winter fashion.
Joy;0.6172;I was in my element.
Optimism;0.3695;If you are just happy to dream, feast your eyes on this selection of motoring marvels, as seen through the eyes of our motoring correspondent, Peter Jones.
Anticipation;0.595;The dog hunt is in full swing on a fresh scent.
Joy;0.3741;On a good day, it only takes a glimpse of blue sky or a tree in blossom to make me feel full of the joys of spring and in love with life
Neutral;0.2142;So to meself I sey, where shall I have a ball?
Anticipation;0.3746;I think. you really ought to let your hair down and become one horny bitch.
Surprise;0.8316;But old Walter, he was such a jolly soul-so bright, and loud, and down-to-earth, so much the life and soul of the party. Not at all my idea of a writer.
Fear;0.4409;Tonight we're going to paint the town red.
Surprise;0.2043;The overiding feeling among local people is one of relief that the party is over.
Joy;0.4038;It's all right, I'm only pulling your leg.
Neutral;0.357;Pull the other one.
Anticipation;0.4222;They always saw his jokes before he got to the punch line.
